,Facility Name,City,Country,IATA_Code,ICAO_Code,Lat,Lng,Alt(Feet),Hours__from UTC,TimeZone,Type
5132,Yan'an Ershilipu Airport,Yan'an,China,ENY,ZLYA,36.636902,109.554001,3100,8,Asia/Shanghai,airport
5133,Yulin Yuyang Airport,Yulin,China,UYN,ZLYL,38.35971,109.59092700000001,0,8,Asia/Shanghai,airport
5134,Arvaikheer Airport,Arvaikheer,Mongolia,AVK,ZMAH,46.25030136,102.802002,5932,8,Asia/Ulaanbaatar,airport
5135,Altai Airport,Altai,Mongolia,LTI,ZMAT,46.37639999,96.22109985,7260,8,Asia/Ulaanbaatar,airport
5136,Bayankhongor Airport,Bayankhongor,Mongolia,BYN,ZMBH,46.16329956,100.70400240000001,6085,8,Asia/Ulaanbaatar,airport
5137,Dalanzadgad Airport,Dalanzadgad,Mongolia,DLZ,ZMDZ,43.59170151,104.4300003,4787,8,Asia/Ulaanbaatar,airport
5138,Khovd Airport,Khovd,Mongolia,HVD,ZMKD,47.95410156,91.62819672,4898,7,Asia/Hovd,airport
5139,Mörön Airport,Muren,Mongolia,MXV,ZMMN,49.66329956,100.09899899999999,4272,8,Asia/Ulaanbaatar,airport
5140,Diqing Airport,Shangri-La,China,DIG,ZPDQ,27.7936,99.6772,10761,8,Asia/Shanghai,airport
5141,Mangshi Airport,Luxi,China,LUM,ZPLX,24.4011,98.5317,2890,8,Asia/Shanghai,airport
5142,Pu'er Simao Airport,Simao,China,SYM,ZPSM,22.793301,100.959,0,8,Asia/Shanghai,airport
5143,Zhaotong Airport,Zhaotong,China,ZAT,ZPZT,27.32559967,103.7549973,0,8,Asia/Shanghai,airport
5144,Ganzhou Airport,Ganzhou,China,KOW,ZSGZ,25.853333,114.77888899999999,387,8,Asia/Shanghai,airport
5145,Jingdezhen Airport,Jingdezhen,China,JDZ,ZSJD,29.33860016,117.1760025,112,8,Asia/Shanghai,airport
5146,Jiujiang Lushan Airport,Jiujiang,China,JIU,ZSJJ,29.476944,115.801111,0,8,Asia/Shanghai,airport
5147,Quzhou Airport,Quzhou,China,JUZ,ZSJU,28.965799,118.899002,0,8,Asia/Shanghai,airport
5148,Lianyungang Airport,Lianyungang,China,LYG,ZSLG,34.571667,118.87361100000001,0,8,Asia/Shanghai,airport
5149,Huangyan Luqiao Airport,Huangyan,China,HYN,ZSLQ,28.56220055,121.4290009,0,8,Asia/Shanghai,airport
5150,Shubuling Airport,Linyi,China,LYI,ZSLY,35.04610062,118.41200259999998,0,8,Asia/Shanghai,airport
5151,Quanzhou Jinjiang International Airport,Quanzhou,China,JJN,ZSQZ,24.7964,118.589996,0,8,Asia/Shanghai,airport
5152,Tunxi International Airport,Huangshan,China,TXN,ZSTX,29.73329926,118.2559967,0,8,Asia/Shanghai,airport
5153,Weifang Airport,Weifang,China,WEF,ZSWF,36.646702000000005,119.119003,0,8,Asia/Shanghai,airport
5154,Weihai Airport,Weihai,China,WEH,ZSWH,37.18709946,122.2289963,145,8,Asia/Shanghai,airport
5155,Sunan Shuofang International Airport,Wuxi,China,WUX,ZSWX,31.49440002,120.4290009,24,8,Asia/Shanghai,airport
5156,Nanping Wuyishan Airport,Wuyishan,China,WUS,ZSWY,27.7019,118.000999,614,8,Asia/Shanghai,airport
5157,Wenzhou Yongqiang Airport,Wenzhou,China,WNZ,ZSWZ,27.91220093,120.85199740000002,0,8,Asia/Shanghai,airport
5158,Yancheng Airport,Yancheng,China,YNZ,ZSYN,33.425833000000004,120.203056,0,8,Asia/Shanghai,airport
5159,Yiwu Airport,Yiwu,China,YIW,ZSYW,29.34469986,120.03199769999999,262,8,Asia/Shanghai,airport
5160,Zhoushan Airport,Zhoushan,China,HSN,ZSZS,29.93420029,122.36199950000001,3,8,Asia/Shanghai,airport
5161,Qamdo Bangda Airport,Bangda,China,BPX,ZUBD,30.55360031,97.10829926,14219,8,Asia/Shanghai,airport
5162,Dachuan Airport,Dazhou,China,DAX,ZUDX,31.1302,107.4295,0,8,Asia/Shanghai,airport
5163,Guangyuan Airport,Guangyuan,China,GYS,ZUGU,32.39110184,105.70200349999999,0,8,Asia/Shanghai,airport
5164,Luzhou Airport,Luzhou,China,LZO,ZULZ,28.85219955,105.3929977,0,8,Asia/Shanghai,airport
5165,Mianyang Airport,Mianyang,China,MIG,ZUMY,31.42810059,104.7409973,0,8,Asia/Shanghai,airport
5166,Nanchong Airport,Nanchong,China,NAO,ZUNC,30.79545,106.1626,0,8,Asia/Shanghai,airport
5167,Nyingchi Airport,Nyingchi,China,LZY,ZUNZ,29.30330086,94.33529663,9675,8,Asia/Shanghai,airport
5168,Wanxian Airport,Wanxian,China,WXN,ZUWX,30.8017,108.43299999999999,0,8,Asia/Shanghai,airport
5169,Aksu Airport,Aksu,China,AKU,ZWAK,41.262501,80.291702,3816,8,Asia/Shanghai,airport
5170,Qiemo Airport,Qiemo,China,IQM,ZWCM,38.14939879999999,85.53279877,4108,8,Asia/Shanghai,airport
5171,Kuqa Airport,Kuqa,China,KCA,ZWKC,41.7181015,82.98690033,3524,8,Asia/Shanghai,airport
5172,Korla Airport,Korla,China,KRL,ZWKL,41.69779968,86.12889862,0,8,Asia/Shanghai,airport
5173,Karamay Airport,Karamay,China,KRY,ZWKM,45.46655,84.9527,0,8,Asia/Shanghai,airport
5174,Yining Airport,Yining,China,YIN,ZWYN,43.955799,81.330299,0,8,Asia/Shanghai,airport
5175,Heihe Airport,Heihe,China,HEK,ZYHE,50.17162094,127.30888370000001,8530,8,Asia/Shanghai,airport
5176,Jiamusi Airport,Jiamusi,China,JMU,ZYJM,46.84339905,130.4649963,262,8,Asia/Shanghai,airport
5177,Jinzhou Airport,Jinzhou,China,JNZ,ZYJZ,41.10139847,121.0619965,0,8,Asia/Shanghai,airport
5178,Qiqihar Sanjiazi Airport,Qiqihar,China,NDG,ZYQQ,47.23960114,123.9179993,477,8,Asia/Shanghai,airport
5179,Yanji Chaoyangchuan Airport,Yanji,China,YNJ,ZYYJ,42.88280106,129.451004,624,8,Asia/Shanghai,airport
5180,Waikoloa Heliport,Waikoloa Village,United States,WKL,HI07,19.9205,-155.8607,119,-10,Pacific/Honolulu,airport
5181,Athen Helenikon Airport,Athens,Greece,\N,\N,37.8933,23.7261,69,2,Europe/Athens,airport
5184,Mount Keith Airport,Mount Keith,Australia,WME,YMNE,-27.28639984,120.5550003,1792,8,Australia/Perth,airport
5185,Los Roques Airport,Los Roques,Venezuela,LRV,SVRS,11.94999981,-66.66999817,17,-4,America/Caracas,airport
5186,Inishmore Aerodrome,Inis Mor,Ireland,IOR,EIIM,53.10670089999999,-9.653610229,24,0,Europe/Dublin,airport
5187,Connemara Regional Airport,Indreabhan,Ireland,NNR,EICA,53.230300899999996,-9.467780113,70,0,Europe/Dublin,airport
5188,Rügen Airport,Ruegen,Germany,GTI,EDCG,54.383331299999995,13.325555800000002,69,1,Europe/Berlin,airport
5189,Berezovo Airport,Berezovo,Russia,NBB,USHB,63.92100143,65.03050232,98,5,Asia/Yekaterinburg,airport
5190,Szczecin-Dąbie Airport,Szczecin,Poland,\N,EPSD,53.39210129,14.63379955,3,1,Europe/Warsaw,airport
5191,Worcester Regional Airport,Worcester,United States,ORH,KORH,42.26729965,-71.87570190000001,1009,-5,America/New_York,airport
5192,Anqing Tianzhushan Airport,Anqing,China,AQG,ZSAQ,30.582199,117.050003,0,8,Asia/Shanghai,airport
5193,Jing Gang Shan Airport,Ji An,China,JGS,\N,26.8997,114.7375,0,8,Asia/Shanghai,airport
5194,Shanhaiguan Airport,Qinhuangdao,China,SHP,ZBSH,39.968102,119.731003,30,8,Asia/Shanghai,airport
5195,Yuncheng Guangong Airport,Yuncheng,China,YCU,ZBYC,35.116391,111.0313889,1242,8,Asia/Shanghai,airport
5196,Lanzhou City Airport,Lanzhou,China,\N,ZLAN,36.033333,103.86667,5040,8,Asia/Shanghai,airport
5197,Jiayuguan Airport,Jiayuguan,China,JGN,ZLJQ,39.856899,98.3414,5112,8,Asia/Shanghai,airport
5199,Ordos Ejin Horo Airport,Dongsheng,China,DSN,ZBDS,39.49,109.8613889,4557,8,Asia/Shanghai,airport
5207,Dibrugarh Airport,Dibrugarh,India,\N,\N,27.4839,95.0169,362,5.5,Asia/Calcutta,airport
5208,Doha Free Zone Airport,Doha,Qatar,XOZ,\N,24.8333,50.9166,0,3,Asia/Qatar,airport
5209,Bremerton National Airport,Bremerton,United States,PWT,KPWT,47.49020004,-122.7649994,444,-8,America/Los_Angeles,airport
5210,Spencer Municipal Airport,Spencer,United States,SPW,KSPW,43.16550064,-95.20279694,1339,-6,America/Chicago,airport
5211,Jefferson City Memorial Airport,Jefferson City,United States,JEF,KJEF,38.59120178,-92.15609741,549,-6,America/Chicago,airport
5212,Grand Canyon West Airport,Grand Canyon West,United States,GCW,\N,35.5925,-113.4859,4825,-7,America/Phoenix,airport
5213,Boulder City Municipal Airport,Boulder City,United States,BLD,KBVU,35.5651,-114.514,2201,-7,America/Phoenix,airport
5214,Tannheim Airport,Tannheim,Germany,\N,EDMT,48.00999832,10.09861088,1903,1,Europe/Berlin,airport
5218,Unst Airport,Unst,United Kingdom,UNT,EGPW,60.74720001,-0.853850007,0,0,Europe/London,airport
5219,Berkley Structures Heliport,Pagerungan,Indonesia,\N,WA19,47.682043,-122.14845600000001,50,-8,America/Los_Angeles,airport
5220,Provincetown Municipal Airport,Provincetown,United States,PVC,KPVC,42.07189941,-70.2213974,9,-5,America/New_York,airport
5221,Kenmore Air Harbor Seaplane Base,Seattle,United States,LKE,KW55,47.629,-122.339,14,-8,America/Los_Angeles,airport
5222,Anduki Airport,Seria,Brunei,\N,WBAK,4.637000083999999,114.38200379999999,7,8,Asia/Brunei,airport
5224,Gustaf III Airport,Gustavia,France,SBH,TFFJ,17.90439987,-62.84360123,49,-4,\N,airport
5227,Belize City Municipal Airport,Belize,Belize,TZA,\N,17.5344,-88.29799999999999,15,-6,America/Belize,airport
5228,Kostroma Sokerkino Airport,Kostroma,Russia,KMW,UUBA,57.7969017,41.01940155,446,3,Europe/Moscow,airport
5229,Sukhumi Dranda Airport,Sukhumi,Georgia,SUI,UGSS,42.85820007,41.12810135,53,4,Asia/Tbilisi,airport
5230,Donskoye Airport,Tambow,Russia,TBW,UUOT,52.80609894,41.48279953,413,3,Europe/Moscow,airport
5231,Oban Airport,North Connel,United Kingdom,OBN,EGEO,56.46350098,-5.399670124,20,0,Europe/London,airport
5240,Mt. Fuji Shizuoka Airport,Shizuoka,Japan,FSZ,RJNS,34.796110999999996,138.18944399999998,433,9,Asia/Tokyo,airport
5241,Erechim Airport,Erechim,Brazil,ERM,SSER,-27.66189957,-52.26829910000001,2498,-3,America/Sao_Paulo,airport
5242,La Côte Airport,Prangins,Switzerland,\N,LSGP,46.40639877,6.2580599779999995,1352,1,Europe/Zurich,airport
5243,Courchevel Airport,Courcheval,France,CVF,LFLJ,45.39670181,6.634719849,6588,1,Europe/Paris,airport
5244,Fullerton Municipal Airport,Fullerton,United States,FUL,KFUL,33.87200165,-117.9800034,96,-8,America/Los_Angeles,airport
5245,Concord Regional Airport,Concord,United States,\N,KJQF,35.387798,-80.709099,705,-5,America/New_York,airport
5246,Isle of Wight / Sandown Airport,Isle Of Wight,United Kingdom,\N,EGHN,50.653099,-1.18221998,55,0,Europe/London,airport
5247,Fort William Heliport,Fort William,United Kingdom,FWM,\N,56.816666000000005,-5.116667,0,0,Europe/London,airport
5248,Navoi Airport,Navoi,Uzbekistan,NVI,UTSA,40.11719894,65.17079926,0,5,Asia/Samarkand,airport
5249,La Defense Heliport,Paris,France,JPU,\N,48.86667,2.333333,0,1,Europe/Paris,airport
5250,Andernos Les Bains Airport,Andernos-Les-Bains,France,\N,LFCD,44.7560997,-1.0633300540000001,66,1,Europe/Paris,airport
5251,Ronda Airport,Ronda,Spain,RRA,\N,36.75,-5.1666669999999995,2500,1,Europe/Madrid,airport
5252,Bienenfarm Airport,Nauen,Germany,\N,EDOI,52.66166687,12.7458334,131,1,Europe/Berlin,airport
5254,Ain Arnat Airport,Setif,Algeria,QSF,DAAS,36.17810059,5.32449007,3360,1,Africa/Algiers,airport
5255,La Rochelle-Île de Ré Airport,La Rochelle,France,LRH,LFBH,46.17919922,-1.195279956,74,1,Europe/Paris,airport
5256,Friedman Memorial Airport,Hailey,United States,SUN,KSUN,43.50439835,-114.2959976,5318,-7,America/Denver,airport
5257,Balkhash Airport,Balkhash,Kazakhstan,\N,\N,46.8933,75.005,1446,6,Asia/Qyzylorda,airport
5258,Yverdon-les-Bains Airport,Yverdon-Les-Bains,Switzerland,\N,LSGY,46.76190186,6.613329887000001,1421,1,Europe/Zurich,airport
5259,Portsmouth Airport,Portsmouth,United Kingdom,PME,\N,50.8,-1.083333,0,0,Europe/London,airport
5260,Bielsko Biala Airport,Bielsko-Biala,Poland,\N,EPBA,49.80500031,19.00189972,1319,1,Europe/Warsaw,airport
5261,Mason City Municipal Airport,Mason City,United States,MCW,KMCW,43.15779877,-93.33129883,1213,-6,America/Chicago,airport
5265,Phoenix-Mesa-Gateway Airport,Mesa,United States,AZA,KIWA,33.30780029,-111.65499879999999,1382,-7,America/Phoenix,airport
5266,Saúl Airport,Saul,French Guiana,XAU,SOOS,3.61361,-53.204201,656,-3,America/Cayenne,airport
5267,Fremont Airport,Fremont,United States,\N,\N,41.3331,-83.1612,663,-5,America/New_York,airport
5271,Tekapo Aerodrome,Lake Tekapo,New Zealand,\N,NZTL,-44.00529861,170.44400019999998,2496,12,Pacific/Auckland,airport
5278,Niederoeblarn Airport,Niederoeblarn,Austria,\N,LOGO,47.478297999999995,14.0083,2142,1,Europe/Vienna,airport
5279,Vöslau Airport,Bad Voeslau,Austria,\N,LOAV,47.96500015,16.26000023,765,1,Europe/Vienna,airport
5281,Uetersen/Heist Airport,Uetersen,Germany,\N,EDHE,53.64638901,9.704167366,23,1,Europe/Berlin,airport
5285,Anaktuvuk Pass Airport,Anaktuvuk Pass,United States,AKP,PAKP,68.13359833,-151.7429962,2102,-9,America/Anchorage,airport
5286,Anvik Airport,Anvik,United States,ANV,PANV,62.646702000000005,-160.190994,291,-9,America/Anchorage,airport
5287,Atqasuk Edward Burnell Sr Memorial Airport,Atqasuk,United States,ATK,PATQ,70.46730042,-157.4360046,96,-9,America/Anchorage,airport
5288,Gambell Airport,Gambell,United States,GAM,PAGM,63.76679993,-171.7330017,27,-9,America/Anchorage,airport
5289,Hooper Bay Airport,Hooper Bay,United States,HPB,PAHP,61.52389908,-166.1470032,13,-9,America/Anchorage,airport
5290,Kaltag Airport,Kaltag,United States,KAL,PAKV,64.31909943,-158.74099730000003,181,-9,America/Anchorage,airport
5291,St Mary's Airport,St Mary's,United States,KSM,PASM,62.0605011,-163.30200200000002,312,-9,America/Anchorage,airport
5292,Kivalina Airport,Kivalina,United States,KVL,PAVL,67.73619843,-164.56300349999998,13,-9,America/Anchorage,airport
5293,Mekoryuk Airport,Mekoryuk,United States,MYU,PAMY,60.37139893,-166.2709961,48,-9,America/Anchorage,airport
5294,Point Hope Airport,Point Hope,United States,PHO,PPHO,68.3488,-166.799,12,-9,America/Anchorage,airport
5295,Ruby Airport,Ruby,United States,RBY,PARY,64.72720337,-155.47000119999998,658,-9,America/Anchorage,airport
5296,Shishmaref Airport,Shishmaref,United States,SHH,PASH,66.249604,-166.089112,12,-9,America/Anchorage,airport
5297,Savoonga Airport,Savoonga,United States,SVA,PASA,63.68640137,-170.4929962,53,-9,America/Anchorage,airport
5298,Noatak Airport,Noatak,United States,WTK,PAWN,67.56610107,-162.9750061,88,-9,America/Anchorage,airport
5299,Ormoc Airport,Ormoc City,Philippines,OMC,RPVO,11.05799961,124.5650024,83,8,Asia/Manila,airport
5300,Puvirnituq Airport,Puvirnituq,Canada,YPX,CYPX,60.05059814,-77.28690338,74,-5,America/Toronto,airport
5301,Tasiujaq Airport,Tasiujaq,Canada,YTQ,CYTQ,58.667800899999996,-69.95580292,122,-5,America/Toronto,airport
5302,Arctic Village Airport,Arctic Village,United States,ARC,PARC,68.1147,-145.578995,2092,-9,America/Anchorage,airport
5303,Sam Mbakwe International Airport,Imo,Nigeria,QOW,DNIM,5.427060127000001,7.206029892,373,1,Africa/Lagos,airport
5304,Arenal Airport,La Fortuna/San Carlos,Costa Rica,FON,MRAN,10.47799969,-84.63449859999999,342,-6,America/Costa_Rica,airport
5305,Tambor Airport,Nicoya,Costa Rica,TMU,MRTR,9.738519669,-85.01380157,33,-6,America/Costa_Rica,airport
5306,Cauayan Airport,Cauayan,Philippines,CYZ,RPUY,16.92989922,121.75299840000002,200,8,Asia/Manila,airport
5307,Kirovsk-Apatity Airport,Apatity,Russia,KVK,ULMK,67.46330261,33.5882988,515,3,Europe/Moscow,airport
5308,Coronel Altino Machado de Oliveira Airport,Governador Valadares,Brazil,GVR,SBGV,-18.89520073,-41.98220062,561,-3,America/Sao_Paulo,airport
5310,Pajala Airport,Pajala,Sweden,PJA,ESUP,67.24559784,23.06889915,542,1,Europe/Stockholm,airport
5311,Bella Coola Airport,Bella Coola,Canada,QBC,CYBD,52.387501,-126.596001,117,-8,America/Vancouver,airport
5312,Hagerstown Regional Richard A Henson Field,Hagerstown,United States,HGR,KHGR,39.707901,-77.72949982,703,-5,America/New_York,airport
5313,Araracuara Airport,Araracuara,Colombia,ACR,SKAC,-0.5833,-72.4083,1250,-5,America/Bogota,airport
5314,Gorakhpur Airport,Gorakhpur,India,GOP,VEGK,26.73970032,83.4496994,259,5.5,Asia/Calcutta,airport
5315,Sand Point Airport,Sand Point,United States,SDP,PASD,55.31499863,-160.522995,21,-9,America/Anchorage,airport
5316,Hami Airport,Hami,China,HMI,ZWHM,42.84140015,93.66919708,2703,8,Asia/Shanghai,airport
5317,Wuzhou Changzhoudao Airport,Wuzhou,China,WUZ,ZGWZ,23.456699,111.248001,89,8,Asia/Shanghai,airport
5318,Tugdan Airport,Romblon,Philippines,TBH,RPVU,12.31099987,122.08499909999999,10,8,Asia/Manila,airport
5319,Sahand Airport,Maragheh,Iran,ACP,OITM,37.34799957,46.12789917,4396,3.5,Asia/Tehran,airport
5320,Gorgan Airport,Gorgan,Iran,GBT,OING,36.90940094,54.40129852,-24,3.5,Asia/Tehran,airport
5321,Ilam Airport,Ilam,Iran,IIL,OICI,33.58660126,46.40480042,4404,3.5,Asia/Tehran,airport
5322,Parsabade Moghan Airport,Parsabad,Iran,PFQ,OITP,39.60359955,47.88150024,251,3.5,Asia/Tehran,airport
5323,Nueva Loja Airport,Lago Agrio,Ecuador,LGQ,SELA,0.093056,-76.8675,980,-5,America/Guayaquil,airport
5324,Tocache Airport,Tocache,Peru,\N,SPCH,-8.182999611,-76.51699829,1500,-5,America/Lima,airport
5325,Tacheng Airport,Tacheng,China,TCG,ZWTC,46.67250061,83.34079742,0,8,Asia/Shanghai,airport
5326,Mardin Airport,Mardin,Turkey,MQM,LTCR,37.22330093,40.63169861,1729,3,Europe/Istanbul,airport
5327,Sugraly Airport,Zarafshan,Uzbekistan,AFS,UTSN,41.61389923,64.23320007,1396,5,Asia/Samarkand,airport
5328,Deering Airport,Deering,United States,DRG,PADE,66.06960297,-162.7660065,21,-9,America/Anchorage,airport
5329,Leon Airport,Leon,Spain,LEN,LELN,42.58900070000001,-5.655560017000001,3006,1,Europe/Madrid,airport
5330,Burgos Airport,Burgos,Spain,RGS,LEBG,42.35760117,-3.620759964,2945,1,Europe/Madrid,airport
5331,Sege Airport,Sege,Solomon Islands,EGM,AGGS,-8.578889847000001,157.8760071,0,11,Pacific/Guadalcanal,airport
5332,Shahrekord Airport,Shahre Kord,Iran,CQD,OIFS,32.29719925,50.84220123,6723,3.5,Asia/Tehran,airport
5333,Kangra Airport,Kangra,India,DHM,VIGG,32.1651001,76.26339722,2525,5.5,Asia/Calcutta,airport
5334,Nanded Airport,Nanded,India,NDC,VAND,19.18330002,77.3167038,1250,5.5,Asia/Calcutta,airport
5335,Shimla Airport,Shimla,India,SLV,VISM,31.0818,77.068001,5072,5.5,Asia/Calcutta,airport
5336,Igiugig Airport,Igiugig,United States,IGG,PAIG,59.32400131,-155.90199280000002,90,-9,America/Anchorage,airport
5337,New Stuyahok Airport,New Stuyahok,United States,KNW,PANW,59.44990158,-157.3280029,364,-9,America/Anchorage,airport
5338,King Cove Airport,King Cove,United States,KVC,PAVC,55.11629868,-162.2660065,155,-9,America/Anchorage,airport
5339,Port Heiden Airport,Port Heiden,United States,PTH,PAPH,56.95909882,-158.6329956,95,-9,America/Anchorage,airport
5340,Togiak Airport,Togiak Village,United States,TOG,PATG,59.05279922,-160.3970032,21,-9,America/Anchorage,airport
5341,Geneina Airport,Geneina,Sudan,EGN,HSGN,13.48169994,22.46719933,2650,3,Africa/Khartoum,airport
5342,Long Akah Airport,Long Akah,Malaysia,LKH,WBGL,3.299999952,114.78299709999999,289,8,Asia/Kuala_Lumpur,airport
5343,Tanjung Manis Airport,Tanjung Manis,Malaysia,TGC,WBTM,2.17784,111.20200000000001,15,8,Asia/Kuala_Lumpur,airport
5344,Walaha Airport,Walaha,Vanuatu,WLH,NVSW,-15.4119997,167.69099430000003,151,11,Pacific/Efate,airport
5345,Chaoyang Airport,Chaoyang,China,CHG,ZYCY,41.538101,120.434998,568,8,Asia/Shanghai,airport
5346,Samburu South Airport,Samburu South,Kenya,UAS,HKSB,0.530583024,37.53419495,3295,3,Africa/Nairobi,airport
5347,Brus Laguna Airport,Brus Laguna,Honduras,BHG,MHBL,15.7631,-84.543602,19,-6,America/Tegucigalpa,airport
5348,Bonaventure Airport,Bonaventure,Canada,YVB,CYVB,48.07109833,-65.46029663,123,-5,America/Toronto,airport
5349,Sialkot Airport,Sialkot,Pakistan,SKT,OPST,32.53555679,74.3638916,837,5,Asia/Karachi,airport
5350,Capitan Corbeta CA Curbelo International Airport,Punta del Este,Uruguay,PDP,SULS,-34.85509872,-55.09429932,95,-3,America/Montevideo,airport
5351,Walvis Bay Airport,Walvis Bay,Namibia,WVB,FYWB,-22.97990036,14.64529991,299,1,Africa/Windhoek,airport
5352,Katima Mulilo Airport,Mpacha,Namibia,MPA,FYKM,-17.63439941,24.17670059,3144,1,Africa/Windhoek,airport
5353,Anadolu Airport,Eskissehir,Turkey,AOE,LTBY,39.809898,30.5194,2588,3,Europe/Istanbul,airport
5354,Çanakkale Airport,Canakkale,Turkey,CKZ,LTBH,40.13769913,26.42679977,23,3,Europe/Istanbul,airport
5355,Muş Airport,Mus,Turkey,MSR,LTCK,38.74779892,41.66120148,4157,3,Europe/Istanbul,airport
5356,Sinop Airport,Sinop,Turkey,SIC,LTCM,42.01580048,35.06639862,20,3,Europe/Istanbul,airport
5357,Tekirdağ Çorlu Airport,Çorlu,Turkey,TEQ,LTBU,41.13819885,27.91909981,574,3,Europe/Istanbul,airport
5358,Bursa Yenişehir Airport,Yenisehir,Turkey,YEI,LTBR,40.25519943,29.56259918,764,3,Europe/Istanbul,airport
5359,Terre-de-Haut Airport,Les Saintes,Guadeloupe,LSS,TFFS,15.86439991,-61.58060074,46,-4,America/Guadeloupe,airport
5360,Kalay Airport,Kalemyo,Myanmar,KMV,VYKL,23.18880081,94.05110168,499,6.5,Asia/Rangoon,airport
5361,Vieques Airport,Vieques Island,Puerto Rico,VQS,TJCG,18.11580086,-65.42269897,19,-4,America/Puerto_Rico,airport
5362,St Augustin Airport,St-Augustin,Canada,YIF,CYIF,51.21170044,-58.65829849,20,-4,America/Blanc-Sablon,airport
5363,Hamadan Airport,Hamadan,Iran,HDM,OIHH,34.86920166,48.55250168,5755,3.5,Asia/Tehran,airport
5364,Marinduque Airport,Gasan,Philippines,MRQ,RPUW,13.36100006,121.82599640000001,32,8,Asia/Manila,airport
5365,Grafton Airport,Grafton,Australia,GFN,YGFN,-29.75939941,153.02999880000002,110,10,Australia/Sydney,airport
5366,Orange Airport,Orange,Australia,OAG,YORG,-33.38169861,149.1329956,3115,10,Australia/Sydney,airport
5367,Taree Airport,Taree,Australia,TRO,YTRE,-31.8885994,152.51400759999999,38,10,Australia/Sydney,airport
5368,Choibalsan Airport,Choibalsan,Mongolia,COQ,ZMCD,48.13570023,114.6460037,2457,8,Asia/Ulaanbaatar,airport
5369,Hohenems-Dornbirn Airport,Hohenems,Austria,HOJ,LOIH,47.38499832,9.699999809,1352,1,Europe/Vienna,airport
5370,Weser-Wümme Airport,Hellwege,Germany,\N,EDWM,53.05389023,9.208610535,59,1,Europe/Berlin,airport
5371,Krems Airport,Krems,Austria,\N,LOAG,48.446389,15.634167000000001,1017,1,Europe/Vienna,airport
5372,Delta County Airport,Escanaba,United States,ESC,KESC,45.72269821,-87.09369659,609,-5,America/New_York,airport
